Year,Hour,Minute,AM/PM,DAY,Deadpp,Totalpp,Bhurtpp,Shurtpp,Churtpp,Btype,Mtype,Type,Blaw,Law,Broad,Road,B1people,B2people,,,,,,,,
2015,2015082116,44,0,4,1,1,0,0,0,2,4,4,0,0,0,0,2,,,,,,,,,
2015,2015082112,15,0,4,1,2,0,0,1,0,11,11,0,5,0,0,0,8,,,,,,,,
2015,2015082111,9,0,4,1,1,0,0,0,1,11,11,0,0,0,0,4,12,,,,,,,,
2015,2015082109,35,0,4,1,2,1,0,0,0,10,10,0,2,1,2,1,1,,,,,,,,
2015,2015082109,0,0,4,1,1,0,0,0,1,0,0,0,3,1,1,1,12,,,,,,,,
2015,2015082108,0,0,4,1,1,0,0,0,2,18,21,0,0,1,1,0,,,,,,,,,
2015,2015082106,24,0,4,1,2,1,0,0,2,2,2,0,0,0,0,0,,,,,,,,,
2015,2015082105,55,1,4,1,3,0,0,2,0,5,19,0,0,0,0,0,1,,,,,,,,
2015,2015082105,55,1,4,1,1,0,0,0,0,10,10,0,6,1,2,0,1,,,,,,,,
2015,2015082104,20,1,4,1,2,1,0,0,2,11,11,0,4,0,0,2,,,,,,,,,
2015,2015082102,50,1,4,1,2,1,0,0,2,4,4,0,0,1,1,0,,,,,,,,,
2015,2015082100,58,1,4,2,2,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2015,2015082020,28,1,3,1,1,0,0,0,0,5,18,0,0,0,0,0,2,,,,,,,,
2015,2015082019,30,1,3,1,1,0,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2015,2015082018,10,1,3,1,1,0,0,0,0,10,10,0,8,1,2,2,0,,,,,,,,
2015,2015082010,0,0,3,1,1,0,0,0,2,4,4,0,0,0,0,1,,,,,,,,,
2015,2015082008,30,0,3,1,1,0,0,0,2,2,2,0,0,0,0,8,,,,,,,,,
2015,2015082006,50,0,3,1,2,1,0,0,0,11,11,0,2,1,2,0,0,,,,,,,,
2015,2015082002,40,1,3,1,1,0,0,0,2,4,4,0,0,1,1,0,,,,,,,,,
2015,2015081923,40,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2015,2015081919,20,1,2,1,6,1,4,0,0,11,11,0,5,0,0,4,4,,,,,,,,
2015,2015081918,45,1,2,1,1,0,0,0,1,0,0,0,0,3,9,0,12,,,,,,,,
2015,2015081916,50,0,2,1,7,3,3,0,0,5,19,0,0,0,0,1,1,,,,,,,,
2015,2015081914,47,0,2,1,2,1,0,0,2,4,4,0,0,1,2,1,,,,,,,,,
2015,2015081911,57,0,2,1,1,0,0,0,1,0,0,0,2,0,5,1,12,,,,,,,,
2015,2015081908,30,0,2,1,1,0,0,0,0,11,11,0,11,1,2,0,3,,,,,,,,
2015,2015081906,46,0,2,1,1,0,0,0,0,10,10,0,2,1,2,1,7,,,,,,,,
2015,2015081906,0,0,2,1,1,0,0,0,1,0,0,0,0,1,1,1,12,,,,,,,,
2015,2015081904,30,1,2,1,3,1,1,0,0,1,1,0,1,0,0,2,4,,,,,,,,
2015,2015081902,20,1,2,1,1,0,0,0,0,5,19,0,0,0,0,0,1,,,,,,,,
2015,2015081817,50,0,1,1,1,0,0,0,0,10,10,0,14,1,2,1,7,,,,,,,,
2015,2015081813,50,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,2,,,,,,,,
2015,2015081809,0,0,1,1,1,0,0,0,0,10,10,0,0,1,2,0,2,,,,,,,,
2015,2015081808,0,0,1,1,3,2,0,0,0,5,19,0,0,0,0,1,1,,,,,,,,
2015,2015081808,30,0,1,1,2,1,0,0,0,5,18,0,0,3,9,1,7,,,,,,,,
2015,2015081807,10,0,1,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2015,2015081807,20,0,1,1,1,0,0,0,2,4,4,0,0,0,0,2,,,,,,,,,
2015,2015081807,11,0,1,1,3,2,0,0,1,9,9,0,0,0,0,0,12,,,,,,,,
2015,2015081805,20,1,1,1,1,0,0,0,0,5,18,0,0,0,4,4,2,,,,,,,,
2015,2015081804,40,1,1,1,1,0,0,0,1,6,6,0,0,1,2,0,12,,,,,,,,
2015,2015081800,33,1,1,1,2,1,0,0,0,11,11,0,0,0,0,1,0,,,,,,,,
2015,2015081723,58,1,0,1,1,0,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2015,2015081723,0,1,0,1,2,1,0,0,2,11,11,0,0,0,0,0,,,,,,,,,
2015,2015081718,15,1,0,1,1,0,0,0,0,11,11,0,4,0,0,1,3,,,,,,,,
2015,2015081717,8,0,0,1,1,0,0,0,1,7,7,0,9,0,0,1,12,,,,,,,,
2015,2015081716,50,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2015,2015081716,25,0,0,1,1,0,0,0,0,10,10,0,0,0,0,7,1,,,,,,,,
2015,2015081715,8,0,0,1,4,1,2,0,0,10,10,0,8,1,2,0,4,,,,,,,,
2015,2015081711,50,0,0,1,6,3,2,0,0,11,11,0,0,1,1,1,0,,,,,,,,
2015,2015081705,23,1,0,1,1,0,0,0,0,11,11,0,2,0,0,0,2,,,,,,,,
2015,2015081704,43,1,0,1,1,0,0,0,1,0,0,0,4,0,0,0,12,,,,,,,,
2015,2015081702,25,1,0,1,1,0,0,0,0,5,18,0,0,1,1,2,0,,,,,,,,
2015,2015081623,25,1,6,1,1,0,0,0,0,1,1,0,9,0,0,7,0,,,,,,,,
2015,2015081623,35,1,6,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2015,2015081620,50,1,6,1,1,0,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2015,2015081620,10,1,6,1,1,0,0,0,1,11,11,0,0,3,9,1,12,,,,,,,,
2015,2015081618,50,1,6,1,1,0,0,0,1,7,7,0,1,0,0,1,12,,,,,,,,
2015,2015081617,55,0,6,1,1,0,0,0,2,11,11,0,0,0,0,0,,,,,,,,,
2015,2015081617,23,0,6,1,1,0,0,0,2,2,2,0,0,0,4,3,,,,,,,,,
2015,2015081606,30,0,6,1,2,1,0,0,0,10,10,0,6,1,2,6,0,,,,,,,,
2015,2015081605,30,1,6,1,1,0,0,0,0,5,18,0,0,0,0,0,3,,,,,,,,
2015,2015081523,20,1,5,1,1,0,0,0,2,4,4,0,0,0,10,7,,,,,,,,,
2015,2015081519,35,1,5,2,2,0,0,0,2,4,4,0,0,0,0,1,,,,,,,,,
2015,2015081519,11,1,5,1,4,2,0,1,0,10,10,0,1,0,0,1,0,,,,,,,,
2015,2015081515,20,0,5,1,7,3,3,0,0,5,18,0,0,3,9,1,4,,,,,,,,
2015,2015081514,50,0,5,1,3,2,0,0,0,1,1,0,1,0,0,0,1,,,,,,,,
2015,2015081510,5,0,5,1,1,0,0,0,0,11,11,0,0,1,2,0,3,,,,,,,,
2015,2015081508,15,0,5,1,1,0,0,0,1,0,0,0,3,1,2,0,12,,,,,,,,
2015,2015081508,35,0,5,1,2,1,0,0,0,10,10,0,0,0,0,0,1,,,,,,,,
2015,2015081503,5,1,5,1,1,0,0,0,0,5,18,0,0,1,1,2,4,,,,,,,,
2015,2015081420,0,1,4,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2015,2015081420,30,1,4,1,1,0,0,0,2,18,20,0,0,0,0,1,,,,,,,,,
2015,2015081416,20,0,4,1,1,0,0,0,1,9,9,0,0,0,0,0,12,,,,,,,,
2015,2015081415,35,0,4,1,1,0,0,0,0,11,11,0,0,0,0,1,8,,,,,,,,
2015,2015081415,20,0,4,1,2,0,1,0,0,11,11,0,1,1,1,1,0,,,,,,,,
2015,2015081413,22,0,4,1,5,1,3,0,0,5,18,0,5,0,0,4,1,,,,,,,,
2015,2015081413,50,0,4,1,2,0,1,0,0,1,1,0,1,0,0,3,7,,,,,,,,
2015,2015081412,24,0,4,1,3,2,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2015,2015081409,30,0,4,1,1,0,0,0,0,10,10,0,6,1,2,0,7,,,,,,,,
2015,2015081409,32,0,4,1,1,0,0,0,1,0,0,0,0,0,5,0,12,,,,,,,,
2015,2015081401,50,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2015,2015081323,40,1,3,1,3,0,2,0,1,0,0,0,3,1,2,0,12,,,,,,,,
2015,2015081319,30,1,3,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2015,2015081316,25,0,3,1,1,0,0,0,0,10,10,0,2,1,1,0,3,,,,,,,,
2015,2015081314,27,0,3,1,2,1,0,0,0,11,11,0,0,0,0,0,1,,,,,,,,
2015,2015081313,37,0,3,1,6,4,1,0,0,1,1,0,0,1,2,4,0,,,,,,,,
2015,2015081312,40,0,3,1,1,0,0,0,0,11,11,0,1,0,0,3,0,,,,,,,,
2015,2015081312,45,0,3,1,1,0,0,0,2,2,2,0,0,0,0,2,,,,,,,,,
2015,2015081311,25,0,3,1,1,0,0,0,2,18,20,0,0,0,0,0,,,,,,,,,
2015,2015081307,40,0,3,1,2,0,1,0,0,10,10,0,2,1,2,2,0,,,,,,,,
2015,2015081302,40,1,3,1,1,0,0,0,2,18,21,0,0,0,0,0,,,,,,,,,
2015,2015081223,5,1,2,1,3,1,1,0,2,4,4,0,0,0,0,0,,,,,,,,,
2015,2015081222,5,1,2,1,1,0,0,0,0,1,1,0,2,1,2,2,0,,,,,,,,
2015,2015081222,25,1,2,1,1,0,0,0,0,5,18,0,0,0,0,0,1,,,,,,,,
2015,2015081220,10,1,2,1,2,1,0,0,0,5,18,0,0,0,0,1,1,,,,,,,,
2015,2015081215,13,0,2,1,1,0,0,0,1,9,9,0,0,0,0,0,12,,,,,,,,
2015,2015081211,40,0,2,1,1,0,0,0,1,0,0,0,0,1,2,1,12,,,,,,,,
2015,2015081207,1,0,2,1,1,0,0,0,2,2,2,0,0,0,0,0,,,,,,,,,
2015,2015081203,10,1,2,1,1,0,0,0,2,18,20,0,0,0,0,7,,,,,,,,,
2015,2015081200,16,1,2,1,1,0,0,0,1,9,9,0,3,1,2,1,12,,,,,,,,
2015,2015081119,30,1,1,1,1,0,0,0,1,0,0,0,0,0,0,4,12,,,,,,,,
2015,2015081118,35,1,1,1,1,0,0,0,1,11,11,0,0,1,2,0,12,,,,,,,,
2015,2015081116,40,0,1,1,1,0,0,0,1,0,0,0,3,1,2,6,12,,,,,,,,
2015,2015081115,50,0,1,1,1,0,0,0,1,0,0,0,0,1,2,6,12,,,,,,,,
2015,2015081113,50,0,1,1,1,0,0,0,0,10,10,0,0,0,0,2,0,,,,,,,,
2015,2015081108,32,0,1,1,3,0,2,0,0,10,10,0,1,0,0,1,1,,,,,,,,
2015,2015081105,0,1,1,1,1,0,0,0,0,5,19,0,0,0,0,1,1,,,,,,,,
2015,2015081100,0,1,1,1,1,0,0,0,0,11,11,0,0,0,0,0,2,,,,,,,,
2015,2015081020,15,1,0,1,1,0,0,0,1,11,11,0,0,1,1,0,12,,,,,,,,
2015,2015081019,17,1,0,1,1,0,0,0,1,0,0,0,2,1,1,4,12,,,,,,,,
2015,2015081018,14,1,0,1,1,0,0,0,2,4,4,0,0,0,0,1,,,,,,,,,
2015,2015081018,10,1,0,1,1,0,0,0,0,10,10,0,2,1,2,0,2,,,,,,,,
2015,2015081014,25,0,0,1,2,1,0,0,0,1,1,0,1,0,0,0,0,,,,,,,,
2015,2015081014,0,0,0,1,1,0,0,0,0,10,10,0,0,1,2,1,7,,,,,,,,
2015,2015081014,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2015,2015081010,50,0,0,1,1,0,0,0,2,4,4,0,0,0,0,2,,,,,,,,,
2015,2015081009,15,0,0,1,1,0,0,0,0,10,10,0,7,1,2,0,7,,,,,,,,
2015,2015081008,40,0,0,1,1,0,0,0,0,10,10,0,0,0,0,3,1,,,,,,,,
2015,2015081008,20,0,0,1,1,0,0,0,2,2,2,0,0,0,0,2,,,,,,,,,
2015,2015081004,55,1,0,1,1,0,0,0,0,11,11,0,1,0,8,3,0,,,,,,,,
2015,2015080922,30,1,6,1,1,0,0,0,0,11,11,0,0,0,0,0,3,,,,,,,,
2015,2015080922,18,1,6,1,2,1,0,0,0,5,18,0,0,0,0,1,8,,,,,,,,
2015,2015080921,50,1,6,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2015,2015080921,15,1,6,1,1,0,0,0,0,10,10,0,0,1,2,4,7,,,,,,,,
2015,2015080921,54,1,6,1,1,0,0,0,0,10,10,0,0,0,0,0,2,,,,,,,,
2015,2015080920,22,1,6,1,1,0,0,0,1,6,6,0,0,0,0,0,12,,,,,,,,
2015,2015080919,20,1,6,1,1,0,0,0,0,5,18,0,0,0,0,0,3,,,,,,,,
2015,2015080918,30,1,6,1,1,0,0,0,0,5,18,0,0,0,0,0,3,,,,,,,,
2015,2015080915,25,0,6,1,1,0,0,0,0,10,10,0,0,0,0,2,0,,,,,,,,
2015,2015080912,0,0,6,1,1,0,0,0,2,4,4,0,0,0,0,2,,,,,,,,,
2015,2015080905,10,1,6,2,2,0,0,0,0,5,18,0,0,0,0,4,8,,,,,,,,
2015,2015080905,15,1,6,1,1,0,0,0,1,7,7,0,0,1,1,0,12,,,,,,,,
2015,2015080905,14,1,6,1,1,0,0,0,0,5,18,0,0,0,0,1,8,,,,,,,,
2015,2015080903,35,1,6,1,1,0,0,0,2,4,4,0,0,0,0,2,,,,,,,,,
2015,2015080901,25,1,6,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2015,2015080820,55,1,5,1,1,0,0,0,1,0,0,0,0,0,5,1,12,,,,,,,,
2015,2015080819,58,1,5,1,1,0,0,0,1,11,11,0,3,1,2,0,12,,,,,,,,
2015,2015080818,17,1,5,1,1,0,0,0,1,11,11,0,0,1,1,0,12,,,,,,,,
2015,2015080817,50,0,5,1,2,1,0,0,2,4,4,0,0,0,0,7,,,,,,,,,
2015,2015080815,10,0,5,1,1,0,0,0,2,4,4,0,0,0,0,1,,,,,,,,,
2015,2015080815,0,0,5,1,1,0,0,0,2,2,2,0,0,0,4,3,,,,,,,,,
2015,2015080814,58,0,5,1,1,0,0,0,0,11,11,0,0,0,0,1,9,,,,,,,,
2015,2015080811,0,0,5,2,5,2,1,0,0,1,1,0,1,0,0,1,0,,,,,,,,
2015,2015080811,9,0,5,1,1,0,0,0,0,10,10,0,0,1,2,7,0,,,,,,,,
2015,2015080800,28,1,5,1,1,0,0,0,1,0,0,0,0,3,9,0,12,,,,,,,,
2015,2015080722,35,1,4,1,2,0,1,0,1,6,6,0,0,0,8,0,12,,,,,,,,
2015,2015080721,20,1,4,1,1,0,0,0,1,0,0,0,0,0,5,0,12,,,,,,,,
2015,2015080718,49,1,4,1,2,1,0,0,2,4,4,0,0,1,2,7,,,,,,,,,
2015,2015080716,15,0,4,1,1,0,0,0,2,18,21,0,0,0,0,1,,,,,,,,,
2015,2015080714,5,0,4,1,1,0,0,0,1,11,11,0,0,0,5,1,12,,,,,,,,
2015,2015080713,20,0,4,2,6,4,0,0,0,10,10,0,0,0,0,0,0,,,,,,,,
2015,2015080712,15,0,4,1,1,0,0,0,1,0,0,0,0,1,1,1,12,,,,,,,,
2015,2015080710,50,0,4,1,2,0,1,0,0,10,10,0,1,0,0,0,1,,,,,,,,
2015,2015080709,40,0,4,1,4,3,0,0,0,5,19,0,0,0,0,1,0,,,,,,,,
2015,2015080709,20,0,4,1,2,0,1,0,0,5,18,0,0,1,1,9,6,,,,,,,,
2015,2015080709,20,0,4,1,1,0,0,0,1,11,11,0,3,1,1,1,12,,,,,,,,
2015,2015080706,0,0,4,1,2,0,1,0,0,10,10,0,2,1,2,0,1,,,,,,,,
2015,2015080703,5,1,4,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2015,2015080702,20,1,4,1,4,3,0,0,2,4,4,0,4,0,0,0,,,,,,,,,
2015,2015080622,40,1,3,1,2,1,0,0,0,10,10,0,2,1,2,0,7,,,,,,,,
2015,2015080622,40,1,3,1,1,0,0,0,2,11,11,0,2,1,1,2,,,,,,,,,
2015,2015080618,30,1,3,1,1,0,0,0,2,4,4,0,0,7,13,2,,,,,,,,,
2015,2015080618,40,1,3,2,6,1,3,0,0,5,18,0,4,0,0,0,4,,,,,,,,
2015,2015080617,5,0,3,1,1,0,0,0,0,11,11,0,5,0,0,3,1,,,,,,,,
2015,2015080616,56,0,3,1,1,0,0,0,1,9,9,0,0,1,1,1,12,,,,,,,,
2015,2015080612,55,0,3,1,3,1,1,0,1,11,11,0,9,3,9,0,12,,,,,,,,
2015,2015080612,55,0,3,1,3,1,1,0,1,11,11,0,9,0,0,0,12,,,,,,,,
2015,2015080612,21,0,3,1,2,1,0,0,0,1,1,0,1,0,0,1,1,,,,,,,,
2015,2015080611,15,0,3,1,1,0,0,0,2,2,2,0,0,0,0,7,,,,,,,,,
2015,2015080610,43,0,3,1,4,1,2,0,0,10,10,0,8,1,2,4,1,,,,,,,,
2015,2015080609,0,0,3,1,2,0,1,0,1,0,0,0,0,0,0,4,12,,,,,,,,
2015,2015080609,40,0,3,1,1,0,0,0,0,5,18,0,0,0,0,2,0,,,,,,,,
2015,2015080607,15,0,3,1,1,0,0,0,2,2,2,0,0,0,0,2,,,,,,,,,
2015,2015080607,30,0,3,1,1,0,0,0,2,18,20,0,0,0,0,9,,,,,,,,,
2015,2015080606,35,0,3,1,1,0,0,0,0,10,10,0,2,1,2,2,0,,,,,,,,
2015,2015080605,20,1,3,1,1,0,0,0,1,0,0,0,3,0,5,0,12,,,,,,,,
2015,2015080604,24,1,3,1,1,0,0,0,1,0,0,0,3,1,2,1,12,,,,,,,,
2015,2015080522,50,1,2,1,1,0,0,0,2,18,20,0,0,0,0,1,,,,,,,,,
2015,2015080521,0,1,2,1,1,0,0,0,2,4,4,0,0,0,0,7,,,,,,,,,
2015,2015080518,55,1,2,1,1,0,0,0,0,5,18,0,2,1,2,0,2,,,,,,,,
2015,2015080518,20,1,2,1,1,0,0,0,0,10,10,0,2,1,2,1,2,,,,,,,,
2015,2015080517,35,0,2,3,9,5,1,0,0,1,1,0,1,0,0,0,4,,,,,,,,
2015,2015080517,0,0,2,1,1,0,0,0,2,4,4,0,0,0,0,2,,,,,,,,,
2015,2015080515,25,0,2,1,1,0,0,0,0,10,10,0,2,1,2,2,0,,,,,,,,
2015,2015080515,28,0,2,1,3,2,0,0,0,5,19,0,0,1,1,1,0,,,,,,,,
2015,2015080515,40,0,2,1,1,0,0,0,2,11,11,0,0,0,0,7,,,,,,,,,
2015,2015080511,45,0,2,1,1,0,0,0,0,11,11,0,1,0,0,0,0,,,,,,,,
2015,2015080511,0,0,2,1,1,0,0,0,0,5,19,0,0,0,0,0,8,,,,,,,,
2015,2015080510,10,0,2,1,4,0,3,0,0,10,10,0,2,1,2,0,0,,,,,,,,
2015,2015080509,35,0,2,1,1,0,0,0,1,11,11,0,0,3,9,0,12,,,,,,,,
2015,2015080505,59,1,2,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2015,2015080504,30,1,2,1,1,0,0,0,0,5,18,0,0,0,0,0,7,,,,,,,,
2015,2015080503,34,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2015,2015080500,39,1,2,1,1,0,0,0,1,0,0,0,0,1,1,0,12,,,,,,,,
2015,2015080423,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,12,,,,,,,,
2015,2015080423,40,1,1,1,1,0,0,0,1,7,7,0,3,0,0,1,12,,,,,,,,
2015,2015080420,5,1,1,1,2,0,1,0,0,5,18,0,0,0,0,7,8,,,,,,,,
2015,2015080419,54,1,1,1,1,0,0,0,1,11,11,0,1,0,0,0,12,,,,,,,,
2015,2015080419,50,1,1,1,1,0,0,0,1,11,11,0,0,0,5,0,12,,,,,,,,
2015,2015080418,29,1,1,1,1,0,0,0,1,7,7,0,3,1,1,4,12,,,,,,,,
2015,2015080416,25,0,1,1,4,3,0,0,0,10,10,0,0,0,0,0,0,,,,,,,,
2015,2015080408,50,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,12,,,,,,,,
2015,2015080406,40,0,1,1,1,0,0,0,2,4,4,0,0,1,2,0,,,,,,,,,
2015,2015080405,35,1,1,1,3,2,0,0,0,1,1,0,1,0,0,0,0,,,,,,,,
2015,2015080405,50,1,1,1,1,0,0,0,2,4,4,0,0,0,0,2,,,,,,,,,
2015,2015080404,50,1,1,1,1,0,0,0,0,10,10,0,2,1,1,3,0,,,,,,,,
2015,2015080403,40,1,1,1,5,3,1,0,0,1,1,0,1,1,1,0,1,,,,,,,,
2015,2015080401,16,1,1,1,1,0,0,0,2,11,11,0,0,0,0,2,,,,,,,,,
2015,2015080321,30,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2015,2015080319,55,1,0,1,1,0,0,0,0,1,1,0,1,0,0,2,0,,,,,,,,
2015,2015080317,5,0,0,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2015,2015080317,23,0,0,1,1,0,0,0,0,11,11,0,0,0,0,7,1,,,,,,,,
2015,2015080317,13,0,0,1,1,0,0,0,0,10,10,0,4,0,0,0,7,,,,,,,,
2015,2015080313,5,0,0,1,2,1,0,0,0,5,19,0,0,0,0,4,1,,,,,,,,
2015,2015080312,5,0,0,1,1,0,0,0,0,5,18,0,1,0,0,2,1,,,,,,,,
2015,2015080312,5,0,0,1,2,0,1,0,0,11,11,0,6,1,2,1,1,,,,,,,,
2015,2015080310,30,0,0,1,4,0,3,0,0,10,10,0,6,1,2,0,0,,,,,,,,
2015,2015080309,55,0,0,1,1,0,0,0,1,0,0,0,0,1,2,0,12,,,,,,,,
2015,2015080309,26,0,0,1,1,0,0,0,1,6,6,0,0,1,2,0,12,,,,,,,,
2015,2015080308,55,0,0,1,1,0,0,0,0,11,11,0,0,1,2,3,0,,,,,,,,
2015,2015080305,24,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2015,2015080303,35,1,0,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2015,2015080219,0,1,6,1,8,6,1,0,0,11,11,0,1,0,0,0,4,,,,,,,,
2015,2015080218,0,1,6,1,1,0,0,0,0,10,10,0,2,1,2,0,7,,,,,,,,
2015,2015080211,0,0,6,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2015,2015080209,0,0,6,1,1,0,0,0,2,2,2,0,0,0,0,8,,,,,,,,,
2015,2015080207,14,0,6,1,1,0,0,0,2,11,11,0,0,0,0,2,,,,,,,,,
2015,2015080205,10,1,6,1,2,1,0,0,0,5,18,0,0,0,0,0,2,,,,,,,,
2015,2015080204,25,1,6,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2015,2015080204,40,1,6,2,3,1,0,0,0,10,10,0,1,0,0,3,2,,,,,,,,
2015,2015080204,5,1,6,1,1,0,0,0,2,4,4,0,1,0,0,0,,,,,,,,,
2015,2015080203,30,1,6,1,1,0,0,0,2,4,4,0,0,1,2,0,,,,,,,,,
2015,2015080122,25,1,5,1,1,0,0,0,2,4,4,0,0,0,0,2,,,,,,,,,
2015,2015080120,15,1,5,1,1,0,0,0,0,5,18,0,0,0,0,0,8,,,,,,,,
2015,2015080119,13,1,5,1,7,5,0,1,0,1,1,0,1,0,0,0,0,,,,,,,,
2015,2015080119,0,1,5,1,1,0,0,0,0,5,18,0,0,0,0,1,2,,,,,,,,
2015,2015080117,10,0,5,1,12,2,9,0,0,10,10,0,1,0,0,6,0,,,,,,,,
2015,2015080115,50,0,5,1,1,0,0,0,2,4,4,0,4,0,0,4,,,,,,,,,
2015,2015080115,43,0,5,1,1,0,0,0,2,11,11,0,0,0,10,2,,,,,,,,,
2015,2015080112,50,0,5,1,4,3,0,0,0,10,10,0,6,1,2,1,1,,,,,,,,
2015,2015080105,47,1,5,1,1,0,0,0,2,11,11,0,0,0,0,2,,,,,,,,,
2015,2015080104,22,1,5,1,1,0,0,0,1,0,0,0,0,0,5,1,12,,,,,,,,
2015,2015080103,0,1,5,1,1,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2015,2015080100,20,1,5,1,1,0,0,0,0,5,18,0,0,0,0,0,9,,,,,,,,
2015,2015073123,35,1,4,1,1,0,0,0,2,11,11,0,0,0,0,0,,,,,,,,,
2015,2015073122,30,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2015,2015073121,13,1,4,1,2,1,0,0,1,0,0,0,3,0,5,0,12,,,,,,,,
2015,2015073120,15,1,4,1,1,0,0,0,1,9,9,0,0,3,9,1,12,,,,,,,,
2015,2015073117,50,0,4,2,60,54,4,0,2,4,4,0,0,0,0,4,,,,,,,,,
2015,2015073117,10,0,4,1,1,0,0,0,1,9,9,0,0,0,0,1,12,,,,,,,,
2015,2015073117,14,0,4,1,1,0,0,0,0,10,10,0,1,0,0,2,4,,,,,,,,
2015,2015073116,8,0,4,1,1,0,0,0,0,5,19,0,0,0,0,1,9,,,,,,,,
2015,2015073114,15,0,4,1,2,1,0,0,0,10,10,0,1,3,9,0,1,,,,,,,,
2015,2015073111,30,0,4,1,3,2,0,0,1,0,0,0,3,1,1,0,12,,,,,,,,
2015,2015073110,17,0,4,1,2,0,1,0,0,10,10,0,6,1,2,2,1,,,,,,,,
2015,2015073100,30,1,4,1,3,0,2,0,2,4,4,0,0,0,0,0,,,,,,,,,
2015,2015073100,4,1,4,1,2,0,1,0,1,9,9,0,0,0,0,0,12,,,,,,,,
2015,2015073021,30,1,3,1,4,2,1,0,0,1,1,0,0,1,2,1,0,,,,,,,,
2015,2015073020,50,1,3,1,1,0,0,0,1,11,11,0,0,0,0,0,12,,,,,,,,
2015,2015073012,57,0,3,1,1,0,0,0,1,11,11,0,0,1,1,1,12,,,,,,,,
2015,2015073004,30,1,3,1,1,0,0,0,0,5,18,0,0,0,0,0,3,,,,,,,,
2015,2015073002,57,1,3,1,1,0,0,0,1,11,11,0,0,0,0,4,12,,,,,,,,
2015,2015073001,45,1,3,1,1,0,0,0,2,2,2,0,0,0,0,0,,,,,,,,,
2015,2015072922,15,1,2,1,2,1,0,0,0,11,11,0,0,0,0,2,3,,,,,,,,
2015,2015072921,15,1,2,1,1,0,0,0,1,11,11,0,0,1,1,4,12,,,,,,,,
2015,2015072920,25,1,2,2,2,0,0,0,2,4,4,0,0,0,0,0,,,,,,,,,
2015,2015072918,20,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2015,2015072912,0,0,2,1,1,0,0,0,2,18,20,0,0,1,1,2,,,,,,,,,
2015,2015072911,40,0,2,1,2,0,0,1,0,10,10,0,2,1,2,0,2,,,,,,,,
2015,2015072910,0,0,2,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2015,2015072909,47,0,2,1,3,0,2,0,0,11,11,0,1,3,9,2,0,,,,,,,,
2015,2015072908,14,0,2,1,15,5,8,1,0,5,19,0,0,0,0,6,0,,,,,,,,
2015,2015072901,20,1,2,1,3,2,0,0,1,0,0,0,0,0,0,0,12,,,,,,,,
2015,2015072822,33,1,1,1,1,0,0,0,0,5,19,0,0,1,1,7,1,,,,,,,,
2015,2015072822,21,1,1,1,2,1,0,0,0,11,11,0,1,0,4,0,0,,,,,,,,
2015,2015072820,30,1,1,1,1,0,0,0,1,11,11,0,0,0,0,1,12,,,,,,,,
2015,2015072817,45,0,1,1,1,0,0,0,0,11,11,0,0,0,0,2,1,,,,,,,,
2015,2015072817,10,0,1,3,3,0,0,0,0,11,11,0,0,0,0,0,1,,,,,,,,
2015,2015072816,40,0,1,1,1,0,0,0,0,11,11,0,4,1,1,1,3,,,,,,,,
