발생년,발생년0일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2015,2015082108,0,0,4,1,1,0,0,0,전북,남원시,2,18,21,0,0,1,1,0,C,,,977763,1713196,127.2550707,35.41425081
2015,2015082106,24,0,4,1,2,1,0,0,경남,양산시,2,2,2,0,0,0,0,0,C,,,1141053,1704336,129.0518493,35.32464896
2015,2015082105,55,1,4,1,3,0,0,2,서울,송파구,0,5,19,0,0,0,0,0,D,1,A,967931,1943482,127.1372366,37.49002988
2015,2015082105,55,1,4,1,1,0,0,0,경기,안성시,0,10,10,0,6,1,2,0,C,1,C,993711,1901544,127.4292136,37.11253783
2015,2015082104,20,1,4,1,2,1,0,0,경기,성남시,2,11,11,0,4,0,0,2,B,,,966685,1940221,127.1232898,37.46059271
2015,2015082102,50,1,4,1,2,1,0,0,강원,동해시,2,4,4,0,0,1,1,0,C,,,1143055,1948546,129.1189376,37.52513403
2015,2015082100,58,1,4,2,2,0,0,0,경기,성남시,1,11,11,0,0,0,0,0,D,12,12,968218,1938321,127.1407058,37.44352093
2015,2015082020,28,1,3,1,1,0,0,0,대구,달성군,0,5,18,0,0,0,0,0,C,2,B,1085752,1748546,128.4482093,35.7294992
2015,2015082019,30,1,3,1,1,0,0,0,충북,영동군,1,0,0,0,0,1,2,0,C,12,12,1025264,1798875,127.7808544,36.18660661
2015,2015082018,10,1,3,1,1,0,0,0,충남,금산군,0,10,10,0,8,1,2,2,B,0,D,1005922,1790393,127.5657988,36.11051248
2015,2015082010,0,0,3,1,1,0,0,0,경북,영천시,2,4,4,0,0,0,0,1,B,,,1128268,1777206,128.9228345,35.98320054
2015,2015082008,30,0,3,1,1,0,0,0,경남,합천군,2,2,2,0,0,0,0,8,8,,,1056438,1729763,128.1227735,35.56227053
2015,2015082006,50,0,3,1,2,1,0,0,전남,광양시,0,11,11,0,2,1,2,0,C,0,D,1020319,1661582,127.7225314,34.94888308
2015,2015082002,40,1,3,1,1,0,0,0,경남,창원시(통합),2,4,4,0,0,1,1,0,D,,,1108233,1693523,128.689421,35.23126432
2015,2015081923,40,1,2,1,1,0,0,0,경기,시흥시,1,0,0,0,0,0,0,0,D,12,12,935861,1938173,126.7749442,37.44050908
2015,2015081919,20,1,2,1,6,1,4,0,경기,안양시,0,11,11,0,5,0,0,4,D,4,D,948638,1933690,126.9196853,37.40090011
2015,2015081918,45,1,2,1,1,0,0,0,전북,익산시,1,0,0,0,0,2/불명,9,0,C,12,12,949812,1771736,126.9435582,35.94076603
2015,2015081916,50,0,2,1,7,3,3,0,경기,안성시,0,5,19,0,0,0,0,1,B,1,B,972956,1895550,127.1958218,37.05813728
2015,2015081914,47,0,2,1,2,1,0,0,충남,홍성군,2,4,4,0,0,1,2,1,B,,,911501,1840978,126.5110139,36.56247421
2015,2015081911,57,0,2,1,1,0,0,0,경기,고양시,1,0,0,0,2,0,5,1,B,12,12,938446,1963288,126.8020562,37.6670441
2015,2015081908,30,0,2,1,1,0,0,0,세종,세종,0,11,11,0,11,1,2,0,C,3,3,978813,1843372,127.263152,36.587923
2015,2015081906,46,0,2,1,1,0,0,0,인천,연수구,0,10,10,0,2,1,2,1,B,7,7,924077,1936314,126.6419365,37.42286218
2015,2015081906,0,0,2,1,1,0,0,0,서울,성동구,1,0,0,0,0,1,1,1,B,12,12,958014,1951017,127.0246283,37.55754754
2015,2015081904,30,1,2,1,3,1,1,0,서울,동작구,0,1,1,0,1,0,0,2,B,4,D,950323,1945145,126.9382131,37.50436686
2015,2015081902,20,1,2,1,1,0,0,0,전북,군산시,0,5,19,0,0,0,0,0,C,1,D,930827,1776347,126.7326864,35.98143996
2015,2015081817,50,0,1,1,1,0,0,0,충남,태안군,0,10,10,0,14,1,2,1,B,7,7,900702,1825786,126.3923051,36.42447899
2015,2015081813,50,0,1,1,1,0,0,0,충남,예산군,0,1,1,0,1,0,0,0,B,2,B,939043,1845016,126.8184547,36.60103026
2015,2015081809,0,0,1,1,1,0,0,0,울산,남구,0,10,10,0,0,1,2,0,A,2,B,1163865,1729544,129.3077938,35.54835006
2015,2015081808,0,0,1,1,3,2,0,0,대전,동구,0,5,19,0,0,0,0,1,B,1,B,996450,1813317,127.4604524,36.31719812
2015,2015081808,30,0,1,1,2,1,0,0,전북,장수군,0,5,18,0,0,2/불명,9,1,C,7,7,1006456,1744386,127.5713586,35.69570615
2015,2015081807,10,0,1,1,1,0,0,0,충남,천안시,2,4,4,0,0,0,0,0,C,,,972752,1864995,127.1946276,36.78269571
2015,2015081807,20,0,1,1,1,0,0,0,충북,충주시,2,4,4,0,0,0,0,2,C,,,1042597,1873472,127.9778614,36.85854474
2015,2015081807,11,0,1,1,3,2,0,0,부산,서구,1,9,9,0,0,0,0,0,C,12,12,1138569,1680923,129.0205871,35.11395366
2015,2015081805,20,1,1,1,1,0,0,0,세종,세종,0,5,18,0,0,0,4,4,B,2,B,976563,1851728,127.2377445,36.66319891
2015,2015081804,40,1,1,1,1,0,0,0,전북,전주시,1,6,6,0,0,1,2,0,C,12,12,965299,1759792,127.1157837,35.83401823
2015,2015081800,33,1,1,1,2,1,0,0,경기,이천시,0,11,11,0,0,0,0,1,C,0,C,1002883,1915566,127.532504,37.23895107
2015,2015081723,58,1,0,1,1,0,0,0,충남,서산시,1,0,0,0,0,1,2,0,D,12,12,908077,1864205,126.4699693,36.77150678
2015,2015081723,0,1,0,1,2,1,0,0,강원,인제군,2,11,11,0,0,0,0,0,C,,,1078420,2011483,128.3944017,38.10009018
2015,2015081718,15,1,0,1,1,0,0,0,경기,양주시,0,11,11,0,4,0,0,1,B,3,3,964952,1981041,127.1017347,37.8284486
2015,2015081717,8,0,0,1,1,0,0,0,경북,영천시,1,7,7,0,9,0,0,1,B,12,12,1129284,1774893,128.9337244,35.96221895
2015,2015081716,50,0,0,1,1,0,0,0,제주,서귀포시,1,0,0,0,0,0,0,0,C,12,12,921118,1476408,126.6529458,33.27616299
2015,2015081716,25,0,0,1,1,0,0,0,경기,파주시,0,10,10,0,0,0,0,7,7,1,C,938639,1977138,126.8030756,37.7918822
2015,2015081715,8,0,0,1,4,1,2,0,제주,제주시,0,10,10,0,8,1,2,0,C,4,D,890485,1497586,126.3214803,33.46446858
2015,2015081711,50,0,0,1,6,3,2,0,경기,하남시,0,11,11,0,0,1,1,1,C,0,C,975151,1949940,127.2186895,37.54846179
2015,2015081705,23,1,0,1,1,0,0,0,부산,사상구,0,11,11,0,2,0,0,0,C,2,B,1135901,1689617,128.9927497,35.19268634
2015,2015081704,43,1,0,1,1,0,0,0,서울,관악구,1,0,0,0,4,0,0,0,C,12,12,951093,1942654,126.9468275,37.48182853
2015,2015081702,25,1,0,1,1,0,0,0,충남,태안군,0,5,18,0,0,1,1,2,C,0,D,878944,1866004,126.1433107,36.78444604
2015,2015081623,25,1,6,1,1,0,0,0,세종,세종,0,1,1,0,9,0,0,7,7,0,B,976043,1833596,127.2324904,36.49972658
2015,2015081623,35,1,6,1,1,0,0,0,서울,강동구,1,0,0,0,0,0,0,0,A,12,12,967189,1950468,127.1285313,37.55297173
2015,2015081620,50,1,6,1,1,0,0,0,경기,부천시,1,0,0,0,0,1,2,0,A,12,12,939272,1946922,126.8127792,37.51959447
2015,2015081620,10,1,6,1,1,0,0,0,전북,군산시,1,11,11,0,0,2/불명,9,1,B,12,12,928582,1777303,126.7076993,35.98989656
2015,2015081618,50,1,6,1,1,0,0,0,경북,상주시,1,7,7,0,1,0,0,1,C,12,12,1061289,1841664,128.18499,36.57079266
2015,2015081617,55,0,6,1,1,0,0,0,전남,강진군,2,11,11,0,0,0,0,0,B,,,926339,1614518,126.6974192,34.52203483
2015,2015081617,23,0,6,1,1,0,0,0,전북,완주군,2,2,2,0,0,0,4,3,3,,,974601,1777963,127.2181955,35.99813239
2015,2015081606,30,0,6,1,2,1,0,0,부산,강서구,0,10,10,0,6,1,2,6,6,0,C,1123121,1683472,128.8514926,35.13894003
2015,2015081605,30,1,6,1,1,0,0,0,충북,청주시,0,5,18,0,0,0,0,0,C,3,3,999114,1858911,127.4900775,36.7282412
2015,2015081523,20,1,5,1,1,0,0,0,경기,용인시,2,4,4,0,0,0,10,7,7,,,963790,1925775,127.0912629,37.33027341
2015,2015081519,35,1,5,2,2,0,0,0,경북,군위군,2,4,4,0,0,0,0,1,B,,,1112362,1796775,128.7492214,36.16155201
2015,2015081519,11,1,5,1,4,2,0,1,경남,남해군,0,10,10,0,1,0,0,1,B,0,C,1036006,1652630,127.8939452,34.86772342
2015,2015081515,20,0,5,1,7,3,3,0,충남,천안시,0,5,18,0,0,2/불명,9,1,B,4,D,965579,1852657,127.1147961,36.67123955
2015,2015081514,50,0,5,1,3,2,0,0,전남,영광군,0,1,1,0,1,0,0,0,C,1,B,908006,1696705,126.4886535,35.26157414
2015,2015081510,5,0,5,1,1,0,0,0,전북,남원시,0,11,11,0,0,1,2,0,B,3,3,984814,1709049,127.3328108,35.37699061
2015,2015081508,15,0,5,1,1,0,0,0,경기,동두천시,1,0,0,0,3,1,2,0,C,12,12,961354,1989655,127.0603891,37.90593984
2015,2015081508,35,0,5,1,2,1,0,0,경남,산청군,0,10,10,0,0,0,0,0,A,1,B,1045496,1704371,128.0006172,35.33388865
2015,2015081503,5,1,5,1,1,0,0,0,경남,김해시,0,5,18,0,0,1,1,2,B,4,B,1125974,1694033,128.8844158,35.23378918
2015,2015081420,0,1,4,1,1,0,0,0,부산,북구,1,11,11,0,0,0,0,0,C,12,12,1137737,1694137,129.0136666,35.23317925
2015,2015081420,30,1,4,1,1,0,0,0,충남,청양군,2,18,20,0,0,0,0,1,B,,,949837,1822693,126.9405835,36.40042291
2015,2015081416,20,0,4,1,1,0,0,0,부산,연제구,1,9,9,0,0,0,0,0,C,12,12,1144390,1688769,129.0858143,35.18385762
2015,2015081415,35,0,4,1,1,0,0,0,전남,장성군,0,11,11,0,0,0,0,1,B,8,8,938596,1693119,126.8251902,35.23158467
2015,2015081415,20,0,4,1,2,0,1,0,경기,안산시,0,11,11,0,1,1,1,1,A,0,D,934902,1926407,126.7651398,37.33439401
2015,2015081413,22,0,4,1,5,1,3,0,충북,청주시,0,5,18,0,5,0,0,4,D,1,D,989410,1848173,127.3804871,36.63431658
2015,2015081413,50,0,4,1,2,0,1,0,경남,함안군,0,1,1,0,1,0,0,3,3,7,7,1077128,1703441,128.3485666,35.32356159
2015,2015081412,24,0,4,1,3,2,0,0,전북,전주시,2,4,4,0,0,0,0,0,C,,,971236,1761058,127.1814727,35.84562471
2015,2015081409,30,0,4,1,1,0,0,0,경기,여주시,0,10,10,0,6,1,2,0,C,7,7,1004008,1919699,127.5452099,37.27620192
2015,2015081409,32,0,4,1,1,0,0,0,경기,하남시,1,0,0,0,0,0,5,0,C,12,12,973014,1949783,127.1945031,37.54698657
2015,2015081401,50,1,4,1,1,0,0,0,경기,군포시,1,0,0,0,0,0,0,0,C,12,12,949148,1928031,126.9258363,37.3499214
2015,2015081323,40,1,3,1,3,0,2,0,강원,원주시,1,0,0,0,3,1,2,0,C,12,12,1039261,1926174,127.9431969,37.33374588
2015,2015081319,30,1,3,1,1,0,0,0,경남,김해시,1,11,11,0,0,0,0,0,C,12,12,1111886,1701780,128.7306827,35.30529973
2015,2015081316,25,0,3,1,1,0,0,0,대전,유성구,0,10,10,0,2,1,1,0,B,3,3,983676,1811838,127.3181794,36.30373252
2015,2015081314,27,0,3,1,2,1,0,0,경남,창원시(통합),0,11,11,0,0,0,0,0,C,1,C,1106630,1697489,128.6723229,35.26719032
2015,2015081313,37,0,3,1,6,4,1,0,경기,평택시,0,1,1,0,0,1,2,4,B,0,D,961817,1888694,127.070886,36.99594897
2015,2015081312,40,0,3,1,1,0,0,0,경기,양평군,0,11,11,0,1,0,0,3,3,0,C,993928,1960031,127.4311761,37.63973227
2015,2015081312,45,0,3,1,1,0,0,0,전남,장흥군,2,2,2,0,0,0,0,2,11,,,945936,1620030,126.9105781,34.57295636
2015,2015081311,25,0,3,1,1,0,0,0,부산,강서구,2,18,20,0,0,0,0,0,C,,,1126039,1680410,128.8830484,35.11097584
2015,2015081307,40,0,3,1,2,0,1,0,경기,시흥시,0,10,10,0,2,1,2,2,C,0,C,929078,1927297,126.699316,37.34198902
2015,2015081302,40,1,3,1,1,0,0,0,전북,임실군,2,18,21,0,0,0,0,0,C,,,982825,1730236,127.3104653,35.56799487
2015,2015081223,5,1,2,1,3,1,1,0,경남,창원시(통합),2,4,4,0,0,0,0,0,C,,,1109025,1688440,128.6974499,35.18535445
2015,2015081222,5,1,2,1,1,0,0,0,울산,남구,0,1,1,0,2,1,2,2,B,0,C,1166969,1726116,129.3413159,35.51693883
2015,2015081222,25,1,2,1,1,0,0,0,전북,김제시,0,5,18,0,0,0,0,0,B,1,C,940224,1759245,126.8384405,35.82787711
2015,2015081220,10,1,2,1,2,1,0,0,대구,달성군,0,5,18,0,0,0,0,1,B,1,C,1084987,1767486,128.4417656,35.90030973
2015,2015081215,13,0,2,1,1,0,0,0,경남,고성군,1,9,9,0,0,0,0,0,B,12,12,1087541,1672583,128.4598404,35.04449086
2015,2015081211,40,0,2,1,1,0,0,0,경기,군포시,1,0,0,0,0,1,2,1,B,12,12,950815,1928106,126.9446524,37.35068727
2015,2015081207,1,0,2,1,1,0,0,0,전남,광양시,2,2,2,0,0,0,0,0,C,,,1019009,1660794,127.7081666,34.94180275
2015,2015081203,10,1,2,1,1,0,0,0,전북,김제시,2,18,20,0,0,0,0,7,7,,,939806,1764449,126.8331823,35.87476989
2015,2015081200,16,1,2,1,1,0,0,0,경남,창원시(통합),1,9,9,0,3,1,2,1,B,12,12,1091402,1693706,128.5045056,35.23459033
2015,2015081119,30,1,1,1,1,0,0,0,경남,창원시(통합),1,0,0,0,0,0,0,4,D,12,12,1110133,1704408,128.711758,35.32918568
2015,2015081118,35,1,1,1,1,0,0,0,경북,성주군,1,11,11,0,0,1,2,0,B,12,12,1071276,1769477,128.2900227,35.91935437
2015,2015081116,40,0,1,1,1,0,0,0,경기,파주시,1,0,0,0,3,1,2,6,6,12,12,938126,1971155,126.7977595,37.73792532
2015,2015081115,50,0,1,1,1,0,0,0,강원,삼척시,1,0,0,0,0,1,2,6,6,12,12,1148601,1938149,129.1795784,37.43058209
2015,2015081113,50,0,1,1,1,0,0,0,경북,의성군,0,10,10,0,0,0,0,2,B,0,B,1082626,1835410,128.4227661,36.51281082
2015,2015081108,32,0,1,1,3,0,2,0,전남,영광군,0,10,10,0,1,0,0,1,B,1,B,899234,1692573,126.3927394,35.22347815
2015,2015081105,0,1,1,1,1,0,0,0,경남,함안군,0,5,19,0,0,0,0,1,D,1,D,1082263,1699432,128.4046536,35.28700734
2015,2015081100,0,1,1,1,1,0,0,0,경기,안산시,0,11,11,0,0,0,0,0,C,2,B,942751,1923371,126.8539722,37.30754657
2015,2015081020,15,1,0,1,1,0,0,0,전북,정읍시,1,11,11,0,0,1,1,0,C,12,12,945378,1743418,126.8963397,35.68548596
2015,2015081019,17,1,0,1,1,0,0,0,경기,광명시,1,0,0,0,2,1,1,4,D,12,12,944023,1941524,126.866951,37.47124223
2015,2015081018,14,1,0,1,1,0,0,0,경기,의왕시,2,4,4,0,0,0,0,1,C,,,957377,1932904,127.0184649,37.39425886
2015,2015081018,10,1,0,1,1,0,0,0,경기,수원시,0,10,10,0,2,1,2,0,C,2,D,954953,1923624,126.991645,37.31049856
2015,2015081014,25,0,0,1,2,1,0,0,경기,안산시,0,1,1,0,1,0,0,0,B,0,C,917765,1921151,126.5722915,37.28566328
2015,2015081014,0,0,0,1,1,0,0,0,경기,평택시,0,10,10,0,0,1,2,1,C,7,7,961861,1888599,127.0713853,36.99509441
2015,2015081014,0,0,0,1,1,0,0,0,제주,제주시,1,0,0,0,0,0,0,1,B,12,12,907307,1501852,126.502039,33.50452938
2015,2015081010,50,0,0,1,1,0,0,0,서울,성동구,2,4,4,0,0,0,0,2,B,,,960135,1952375,127.048568,37.56988183
2015,2015081009,15,0,0,1,1,0,0,0,부산,사하구,0,10,10,0,7,1,2,0,C,7,7,1132975,1678863,128.9588884,35.09613851
2015,2015081008,40,0,0,1,1,0,0,0,인천,동구,0,10,10,0,0,0,0,3,3,1,D,924036,1942921,126.6407922,37.48240588
2015,2015081008,20,0,0,1,1,0,0,0,경남,함양군,2,2,2,0,0,0,0,2,11,,,1024627,1730343,127.7717738,35.5688023
2015,2015081004,55,1,0,1,1,0,0,0,경기,부천시,0,11,11,0,1,0,8,3,3,0,C,933801,1943539,126.7511766,37.48872743
2015,2015080922,30,1,6,1,1,0,0,0,대전,중구,0,11,11,0,0,0,0,0,C,3,3,990153,1812574,127.3903123,36.31045585
2015,2015080922,18,1,6,1,2,1,0,0,충남,청양군,0,5,18,0,0,0,0,1,B,8,8,952085,1823236,126.9656186,36.40543282
2015,2015080921,50,1,6,1,1,0,0,0,경기,고양시,1,0,0,0,0,0,0,0,C,12,12,935934,1965152,126.7734116,37.68367175
2015,2015080921,15,1,6,1,1,0,0,0,경남,창원시(통합),0,10,10,0,0,1,2,4,D,7,7,1093055,1696609,128.5229982,35.26061059
2015,2015080921,54,1,6,1,1,0,0,0,인천,남구,0,10,10,0,0,0,0,0,C,2,C,927973,1939399,126.6856627,37.45097821
2015,2015080920,22,1,6,1,1,0,0,0,강원,원주시,1,6,6,0,0,0,0,0,C,12,12,1042196,1937477,127.9769725,37.43549707
2015,2015080919,20,1,6,1,1,0,0,0,경기,동두천시,0,5,18,0,0,0,0,0,C,3,3,961327,1993930,127.0598524,37.9444682
2015,2015080918,30,1,6,1,1,0,0,0,경북,영천시,0,5,18,0,0,0,0,0,B,3,3,1127465,1790809,128.9161239,36.1059113
2015,2015080915,25,0,6,1,1,0,0,0,경북,영주시,0,10,10,0,0,0,0,2,D,0,C,1099817,1869784,128.6192025,36.82099174
2015,2015080912,0,0,6,1,1,0,0,0,강원,춘천시,2,4,4,0,0,0,0,2,C,,,1032399,1983015,127.8682526,37.84633812
2015,2015080905,10,1,6,2,2,0,0,0,제주,서귀포시,0,5,18,0,0,0,0,4,B,8,8,918473,1475021,126.6246708,33.26345697
2015,2015080905,15,1,6,1,1,0,0,0,전북,군산시,1,7,7,0,0,1,1,0,D,12,12,929693,1776205,126.7201209,35.98007871
2015,2015080905,14,1,6,1,1,0,0,0,경남,사천시,0,5,18,0,0,0,0,1,B,8,8,1038720,1679103,127.9248701,35.10633628
2015,2015080903,35,1,6,1,1,0,0,0,경기,남양주시,2,4,4,0,0,0,0,2,B,,,966502,1962970,127.120181,37.6656313
2015,2015080901,25,1,6,1,1,0,0,0,충남,홍성군,2,4,4,0,0,0,0,0,B,,,922347,1843436,126.6319577,36.58557448
2015,2015080820,55,1,5,1,1,0,0,0,충북,청주시,1,0,0,0,0,0,5,1,B,12,12,1010402,1844595,127.6163001,36.59912698
2015,2015080819,58,1,5,1,1,0,0,0,경북,경주시,1,11,11,0,3,1,2,0,C,12,12,1163854,1754357,129.3127209,35.7719652
2015,2015080818,17,1,5,1,1,0,0,0,경기,안양시,1,11,11,0,0,1,1,0,C,12,12,949877,1935657,126.9335501,37.41869727
2015,2015080817,50,0,5,1,2,1,0,0,경북,포항시,2,4,4,0,0,0,0,7,7,,,1163935,1806516,129.3244171,36.24197611
2015,2015080815,10,0,5,1,1,0,0,0,충남,천안시,2,4,4,0,0,0,0,1,B,,,978383,1879657,127.2573171,36.91501272
2015,2015080815,0,0,5,1,1,0,0,0,전북,임실군,2,2,2,0,0,0,4,3,3,,,968356,1722088,127.1511129,35.49417182
2015,2015080814,58,0,5,1,1,0,0,0,경북,영천시,0,11,11,0,0,0,0,1,D,9,B,1129788,1769873,128.9384917,35.91690586
2015,2015080811,0,0,5,2,5,2,1,0,전남,고흥군,0,1,1,0,1,0,0,1,B,0,B,992862,1615132,127.4222187,34.53018401
2015,2015080811,9,0,5,1,1,0,0,0,대전,동구,0,10,10,0,0,1,2,7,7,0,C,994367,1817428,127.4372178,36.35425063
2015,2015080800,28,1,5,1,1,0,0,0,전남,목포시,1,0,0,0,0,2/불명,9,0,C,12,12,899124,1644874,126.3973177,34.79342505
2015,2015080722,35,1,4,1,2,0,1,0,광주,남구,1,6,6,0,0,0,8,0,C,12,12,945527,1682930,126.902029,35.14011446
2015,2015080721,20,1,4,1,1,0,0,0,경북,포항시,1,0,0,0,0,0,5,0,B,12,12,1167274,1780875,129.3561097,36.0103528
2015,2015080718,49,1,4,1,2,1,0,0,경남,양산시,2,4,4,0,0,1,2,7,7,,,1150972,1712683,129.1624794,35.39843161
2015,2015080716,15,0,4,1,1,0,0,0,충북,충주시,2,18,21,0,0,0,0,1,B,,,1018050,1893851,127.7029779,37.04303824
2015,2015080714,5,0,4,1,1,0,0,0,대전,대덕구,1,11,11,0,0,0,5,1,D,12,12,993617,1828449,127.4287426,36.45211273
2015,2015080713,20,0,4,2,6,4,0,0,경기,남양주시,0,10,10,0,0,0,0,0,C,0,C,979917,1956985,127.2724508,37.61207792
2015,2015080712,15,0,4,1,1,0,0,0,전남,여수시,1,0,0,0,0,1,1,1,D,12,12,1012638,1642061,127.6381157,34.77297506
2015,2015080710,50,0,4,1,2,0,1,0,광주,광산구,0,10,10,0,1,0,0,0,D,1,D,926897,1685608,126.6972988,35.16307855
2015,2015080709,40,0,4,1,4,3,0,0,강원,춘천시,0,5,19,0,0,0,0,1,D,0,C,1024953,1974503,127.7833276,37.76976917
2015,2015080709,20,0,4,1,2,0,1,0,경북,포항시,0,5,18,0,0,1,1,9,D,6,6,1166051,1781044,129.3425808,36.01208491
2015,2015080709,20,0,4,1,1,0,0,0,경북,경주시,1,11,11,0,3,1,1,1,B,12,12,1154422,1762856,129.2100592,35.85008725
2015,2015080706,0,0,4,1,2,0,1,0,경기,고양시,0,10,10,0,2,1,2,0,C,1,B,942030,1966319,126.8424506,37.69459534
2015,2015080703,5,1,4,1,1,0,0,0,충북,충주시,2,4,4,0,0,0,0,0,B,,,1028436,1886260,127.8198499,36.97430121
2015,2015080702,20,1,4,1,4,3,0,0,경기,양주시,2,4,4,0,4,0,0,0,C,,,962766,1976895,127.077108,37.79099431
2015,2015080622,40,1,3,1,2,1,0,0,부산,사상구,0,10,10,0,2,1,2,0,C,7,7,1135109,1689733,128.984072,35.19383888
2015,2015080622,40,1,3,1,1,0,0,0,경기,가평군,2,11,11,0,2,1,1,2,D,,,998247,1977430,127.4800884,37.79657364
2015,2015080618,30,1,3,1,1,0,0,0,서울,성동구,2,4,4,0,0,지하도로내,13,2,C,,,959932,1952508,127.046262,37.57107178
2015,2015080618,40,1,3,2,6,1,3,0,전북,완주군,0,5,18,0,4,0,0,0,B,4,C,962644,1771646,127.0860743,35.94060097
2015,2015080617,5,0,3,1,1,0,0,0,경기,안산시,0,11,11,0,5,0,0,3,3,1,B,936246,1922809,126.7806197,37.30205766
2015,2015080616,56,0,3,1,1,0,0,0,경기,시흥시,1,9,9,0,0,1,1,1,A,12,12,939421,1934916,126.8154526,37.41139331
2015,2015080612,55,0,3,1,3,1,1,0,서울,금천구,1,11,11,0,9,2/불명,9,0,C,12,12,945642,1940218,126.8853558,37.45956766
2015,2015080612,55,0,3,1,3,1,1,0,경기,광명시,1,11,11,0,9,0,0,0,C,12,12,945642,1940204,126.8853568,37.45944147
2015,2015080612,21,0,3,1,2,1,0,0,경남,합천군,0,1,1,0,1,0,0,1,B,1,C,1055967,1710619,128.1162578,35.38969099
2015,2015080611,15,0,3,1,1,0,0,0,강원,춘천시,2,2,2,0,0,0,0,7,7,,,1043978,1990929,128.0003399,37.91717985
2015,2015080610,43,0,3,1,4,1,2,0,경기,안성시,0,10,10,0,8,1,2,4,D,1,B,992708,1897165,127.4179668,37.07305702
2015,2015080609,0,0,3,1,2,0,1,0,충북,청주시,1,0,0,0,0,0,0,4,D,12,12,993484,1847505,127.4271228,36.62539514
2015,2015080609,40,0,3,1,1,0,0,0,경기,안성시,0,5,18,0,0,0,0,2,B,0,A,977632,1897500,127.2483566,37.07583824
2015,2015080607,15,0,3,1,1,0,0,0,경북,경주시,2,2,2,0,0,0,0,2,B,,,1146352,1763229,129.1207939,35.8546874
2015,2015080607,30,0,3,1,1,0,0,0,경기,안성시,2,18,20,0,0,0,0,9,C,,,983835,1882663,127.3184593,36.94221955
2015,2015080606,35,0,3,1,1,0,0,0,충북,음성군,0,10,10,0,2,1,2,2,B,0,C,1017628,1881173,127.6979361,36.92876173
2015,2015080605,20,1,3,1,1,0,0,0,충남,아산시,1,0,0,0,3,0,5,0,C,12,12,956029,1865957,127.0072476,36.79071126
2015,2015080604,24,1,3,1,1,0,0,0,경남,밀양시,1,0,0,0,3,1,2,1,D,12,12,1114482,1719932,128.7617773,35.4686402
2015,2015080522,50,1,2,1,1,0,0,0,충북,증평군,2,18,20,0,0,0,0,1,B,,,1010080,1869408,127.6130272,36.82281595
2015,2015080521,0,1,2,1,1,0,0,0,전북,정읍시,2,4,4,0,0,0,0,7,7,,,929343,1735425,126.7198414,35.61240505
2015,2015080518,55,1,2,1,1,0,0,0,경기,고양시,0,5,18,0,2,1,2,0,C,2,B,945460,1959169,126.8818893,37.63036369
2015,2015080518,20,1,2,1,1,0,0,0,서울,강동구,0,10,10,0,2,1,2,1,B,2,C,971166,1949775,127.1735833,37.54685848
2015,2015080517,35,0,2,3,9,5,1,0,전북,고창군,0,1,1,0,1,0,0,0,C,4,D,909593,1717732,126.5037723,35.45128858
2015,2015080517,0,0,2,1,1,0,0,0,경북,경주시,2,4,4,0,0,0,0,2,B,,,1135612,1756368,129.0007257,35.79439395
2015,2015080515,25,0,2,1,1,0,0,0,광주,서구,0,10,10,0,2,1,2,2,B,0,C,941330,1685027,126.8558105,35.15878628
2015,2015080515,28,0,2,1,3,2,0,0,충남,논산시,0,5,19,0,0,1,1,1,D,0,C,962656,1799944,127.0846255,36.1959189
2015,2015080515,40,0,2,1,1,0,0,0,충남,예산군,2,11,11,0,0,0,0,7,7,,,939211,1858240,126.8192841,36.7202462
2015,2015080511,45,0,2,1,1,0,0,0,경남,김해시,0,11,11,0,1,0,0,0,C,0,A,1118602,1687302,128.8024497,35.17401002
2015,2015080511,0,0,2,1,1,0,0,0,전남,광양시,0,5,19,0,0,0,0,0,C,8,8,1010184,1663139,127.6115533,34.96307594
2015,2015080510,10,0,2,1,4,0,3,0,전남,무안군,0,10,10,0,2,1,2,0,C,0,C,894511,1663101,126.349698,34.96177421
2015,2015080509,35,0,2,1,1,0,0,0,경남,양산시,1,11,11,0,0,2/불명,9,0,C,12,12,1139946,1706509,129.0400458,35.34439137
2015,2015080505,59,1,2,1,1,0,0,0,경기,화성시,2,4,4,0,0,0,0,0,B,,,962966,1913204,127.0825879,37.21692878
2015,2015080504,30,1,2,1,1,0,0,0,경기,양평군,0,5,18,0,0,0,0,0,C,7,7,1009611,1935357,127.6086142,37.41730032
2015,2015080503,34,1,2,1,1,0,0,0,인천,남구,1,0,0,0,0,0,0,0,C,12,12,927391,1940234,126.6788652,37.45847187
2015,2015080500,39,1,2,1,1,0,0,0,경기,수원시,1,0,0,0,0,1,1,0,C,12,12,953316,1919703,126.9734186,37.27507543
2015,2015080423,0,1,1,1,1,0,0,0,경기,남양주시,1,0,0,0,0,1,1,1,B,12,12,972758,1958700,127.1912733,37.62735154
2015,2015080423,40,1,1,1,1,0,0,0,강원,태백시,1,7,7,0,3,0,0,1,B,12,12,1129688,1912045,128.9613193,37.19820289
